ip,app,device,os,channel,click_time,attributed_time,is_attributed
114816,9,1,6,107,09/11/2017,10:31:13,0
103523,18,1,37,121,07/11/2017,18:36:42,0
22955,10,1,19,377,07/11/2017,23:31:46,0
89002,64,1,10,459,08/11/2017,20:10:09,0
23260,15,1,17,430,06/11/2017,23:16:16,0
45745,12,1,7,245,08/11/2017,17:27:33,0
17321,18,1,47,439,08/11/2017,03:44:55,0
357526,3,1,27,280,09/11/2017,01:16:56,0
46185,18,1,23,107,07/11/2017,00:09:29,0
67369,9,1,13,215,07/11/2017,23:35:10,0
73516,2,1,19,258,08/11/2017,11:52:28,0
109266,18,1,13,107,08/11/2017,03:00:57,0
93208,3,1,19,211,09/11/2017,01:00:10,0
134692,19,2980,0,213,09/11/2017,05:23:43,0
5348,15,1,26,111,07/11/2017,11:37:57,0
39238,3,1,19,280,08/11/2017,15:08:49,0
83468,3,1,16,417,08/11/2017,00:37:25,0
35079,64,1,39,459,08/11/2017,15:31:07,0
100256,15,1,34,265,08/11/2017,11:22:21,0
43854,3,1,19,280,08/11/2017,10:22:36,0
48836,3,1,17,280,07/11/2017,18:01:57,0
65598,12,1,17,409,09/11/2017,10:42:10,0
59837,18,1,16,439,09/11/2017,04:31:13,0
8499,23,1,19,153,08/11/2017,06:32:11,0
71272,8,1,8,145,07/11/2017,03:37:26,0
26995,2,1,19,377,07/11/2017,01:05:05,0
92742,15,1,8,265,06/11/2017,23:28:10,0
5314,15,1,18,386,09/11/2017,13:36:13,0
29658,3,1,19,280,07/11/2017,03:41:07,0
66018,12,1,19,265,07/11/2017,12:05:22,0
12933,9,1,37,489,09/11/2017,06:17:28,0
73516,3,1,20,153,08/11/2017,06:33:22,0
14872,15,1,27,245,08/11/2017,03:39:52,0
32596,2,1,39,236,09/11/2017,07:04:12,0
181871,28,1,19,135,06/11/2017,23:21:17,0
48481,9,1,13,442,06/11/2017,23:35:33,0
23260,15,1,11,245,09/11/2017,04:25:34,0
49462,12,2,13,178,09/11/2017,11:09:17,0
35544,14,1,25,463,07/11/2017,08:11:14,0
235471,2,1,19,219,08/11/2017,05:05:08,0
100896,18,1,9,107,08/11/2017,02:55:57,0
168531,18,1,19,107,07/11/2017,01:28:43,0
199526,15,1,13,245,07/11/2017,21:10:33,0
65213,11,1,35,122,08/11/2017,13:38:02,0
73516,3,1,19,280,09/11/2017,01:38:37,0
111409,3,1,13,19,07/11/2017,15:42:50,0
109502,1,1,16,134,09/11/2017,06:40:51,0
38995,3,1,13,452,07/11/2017,03:31:21,0
192931,2,1,19,236,09/11/2017,05:07:45,0
36213,12,1,18,245,07/11/2017,00:50:33,0
235043,9,1,13,215,08/11/2017,09:54:04,0
29804,8,1,20,145,08/11/2017,00:20:12,0
105534,2,1,19,205,09/11/2017,04:24:25,0
14926,12,1,13,178,08/11/2017,14:58:15,0
19280,15,1,10,379,09/11/2017,15:32:50,0
81513,12,2,17,259,09/11/2017,12:16:49,0
41313,2,1,6,477,07/11/2017,11:30:12,0
104679,12,1,13,328,09/11/2017,01:49:21,0
124219,15,1,17,245,08/11/2017,09:56:13,0
4689,13,1,19,477,08/11/2017,13:58:54,0
119289,2,1,7,205,08/11/2017,06:08:52,0
11190,15,1,19,315,07/11/2017,03:34:49,0
21939,3,1,35,371,07/11/2017,01:23:42,0
31785,3,1,13,480,08/11/2017,15:38:36,0
258811,3,1,13,409,09/11/2017,11:27:58,0
40459,15,1,9,153,08/11/2017,18:39:33,0
65700,3,1,13,115,09/11/2017,04:46:37,0
86767,22,1,37,116,07/11/2017,10:41:41,0
155278,3,1,17,480,08/11/2017,06:11:09,0
3339,9,1,9,244,09/11/2017,05:40:24,0
48030,2,1,19,219,07/11/2017,03:13:31,0
47984,10,1,32,317,09/11/2017,05:30:59,0
98971,3,1,19,173,07/11/2017,04:13:56,0
71643,3,1,23,19,08/11/2017,10:30:52,0
91574,3,1,10,402,07/11/2017,03:11:03,0
119434,1,1,13,153,08/11/2017,09:00:07,0
75200,11,1,13,481,08/11/2017,03:07:54,0
88881,15,1,18,315,07/11/2017,09:19:52,0
35017,3,1,17,280,09/11/2017,10:35:10,0
18703,3,2,28,280,09/11/2017,06:45:10,0
161765,21,1,19,128,07/11/2017,03:19:37,0
39430,2,1,23,236,08/11/2017,06:24:42,0
15610,26,1,19,266,07/11/2017,23:25:39,0
165982,12,1,8,259,08/11/2017,17:08:37,0
53715,21,1,13,232,09/11/2017,04:20:35,0
62567,1,1,22,17,08/11/2017,05:50:28,0
31056,12,1,13,497,09/11/2017,03:30:14,0
179707,12,1,16,245,09/11/2017,01:50:49,0
61629,14,1,10,439,07/11/2017,16:07:24,0
275249,24,2,10,178,08/11/2017,15:43:57,0
114809,3,1,13,280,09/11/2017,07:16:04,0
261276,3,1,17,280,08/11/2017,14:36:45,0
1556,2,1,18,212,08/11/2017,12:23:24,0
171976,64,1,9,459,08/11/2017,06:27:14,0
60159,8,1,9,140,07/11/2017,09:30:28,0
86289,3,1,19,371,07/11/2017,00:23:29,0
58288,11,1,19,481,07/11/2017,11:05:08,0
194715,2,1,13,258,07/11/2017,16:22:17,0
86198,2,1,19,469,09/11/2017,15:48:47,0
242931,9,1,13,127,08/11/2017,13:54:36,0
63497,3,1,13,280,09/11/2017,00:19:09,0
51408,15,1,31,265,07/11/2017,04:43:03,0
5077,3,1,15,280,08/11/2017,00:02:52,0
75431,3,1,23,280,08/11/2017,04:10:32,0
100275,15,1,13,379,06/11/2017,16:37:02,0
26511,12,1,19,328,09/11/2017,10:00:24,0
106862,64,1,10,459,08/11/2017,03:07:47,0
119483,14,1,19,489,07/11/2017,06:52:39,0
81935,3,1,19,115,09/11/2017,08:32:01,0
217586,9,1,13,334,08/11/2017,15:09:15,0
58431,14,1,13,379,08/11/2017,13:45:09,0
69375,3,2,20,115,09/11/2017,11:39:30,0
47313,25,1,13,259,07/11/2017,10:08:19,0
146280,15,1,25,153,07/11/2017,01:51:20,0
67614,3,1,7,280,07/11/2017,06:56:35,0
48552,3,1,13,442,08/11/2017,16:57:40,0
5314,13,1,8,477,07/11/2017,10:31:16,0
182375,2,1,13,219,08/11/2017,08:46:44,0
14903,13,1,10,477,07/11/2017,16:53:37,0
32906,2,1,14,236,08/11/2017,03:40:24,0
82841,12,1,13,178,08/11/2017,12:30:23,0
124528,64,1,10,459,08/11/2017,11:55:35,0
73516,47,1,25,484,09/11/2017,12:32:36,0
113723,9,1,19,232,09/11/2017,04:55:46,0
179803,3,1,19,280,08/11/2017,07:03:46,0
184577,15,1,17,111,07/11/2017,04:16:21,0
3210,12,1,13,19,06/11/2017,20:55:53,0
123819,32,1,31,376,09/11/2017,10:13:07,0
102035,9,1,19,466,08/11/2017,09:10:24,0
124985,12,2,36,145,06/11/2017,20:27:02,0
18772,15,1,34,245,07/11/2017,01:17:22,0
56635,12,1,3,212,06/11/2017,23:32:00,0
73541,12,1,10,265,08/11/2017,11:14:40,0
35040,18,1,19,121,08/11/2017,07:31:45,0
1415,18,1,19,121,09/11/2017,06:49:45,0
20967,18,1,16,121,07/11/2017,14:37:27,0
5788,18,1,19,134,07/11/2017,18:01:30,0
79183,3,1,19,280,08/11/2017,03:46:17,0
174089,25,1,19,259,07/11/2017,15:14:24,0
27001,9,1,17,127,09/11/2017,14:41:25,0
73997,3,1,19,424,08/11/2017,05:53:50,0
26637,3,1,19,409,07/11/2017,14:33:04,0
169354,6,1,13,459,09/11/2017,04:43:41,0
108110,13,1,13,477,06/11/2017,23:09:45,0
51665,3,1,22,371,08/11/2017,01:14:25,0
79909,18,1,18,107,08/11/2017,15:15:38,0
55119,2,1,13,477,07/11/2017,08:11:33,0
37892,14,1,19,480,07/11/2017,14:15:14,0
727,15,1,11,386,07/11/2017,05:11:37,0
54854,3,1,19,280,09/11/2017,00:30:14,0
103339,27,1,22,153,07/11/2017,23:56:01,0
233783,18,1,18,107,08/11/2017,08:33:14,0
69164,2,1,20,377,07/11/2017,12:30:44,0
72000,3,1,19,409,07/11/2017,12:20:35,0
14792,3,1,28,480,08/11/2017,12:35:24,0
34897,14,1,19,401,07/11/2017,14:29:16,0
23290,18,1,1,107,08/11/2017,08:01:09,0
164128,15,1,4,153,07/11/2017,03:45:14,0
186194,28,1,17,135,09/11/2017,08:43:28,0
97793,18,1,32,107,08/11/2017,09:43:41,0
95766,11,1,6,487,09/11/2017,12:11:45,0
124243,18,1,35,107,09/11/2017,10:45:51,0
207168,14,1,22,489,07/11/2017,19:23:38,0
59235,15,1,13,245,09/11/2017,01:58:16,0
101922,21,2,17,232,07/11/2017,14:54:08,0
80488,8,1,32,145,08/11/2017,12:19:11,0
42289,1,1,10,153,09/11/2017,01:12:32,0
117331,12,1,17,140,06/11/2017,17:48:09,0
142981,1,1,35,377,07/11/2017,14:23:17,0
77048,3,1,47,379,07/11/2017,12:52:26,0
181778,2,1,19,435,07/11/2017,03:53:11,0
5178,9,1,8,466,09/11/2017,08:26:57,0
25095,6,1,10,125,08/11/2017,15:22:32,0
11827,20,2,18,259,07/11/2017,15:08:28,0
20215,1,1,13,13,09/11/2017,11:43:47,0
123994,12,1,13,135,08/11/2017,03:57:13,0
55056,3,1,32,280,07/11/2017,04:15:51,0
69034,2,1,13,477,08/11/2017,09:54:56,0
284812,18,1,19,121,08/11/2017,17:20:56,0
203093,26,1,8,266,07/11/2017,00:42:35,0
85489,3,1,19,280,07/11/2017,05:04:48,0
34714,3,1,18,489,07/11/2017,06:00:09,0
84457,3,1,14,480,09/11/2017,12:03:40,0
105487,2,1,13,219,07/11/2017,01:34:35,0
53454,18,1,13,121,09/11/2017,08:26:47,0
82329,9,1,19,442,08/11/2017,10:19:56,0
97716,3,1,13,280,09/11/2017,01:03:18,0
65971,2,1,17,212,08/11/2017,13:25:40,0
113543,18,1,17,439,07/11/2017,12:56:54,0
33974,6,1,19,459,09/11/2017,04:40:50,0
4019,12,1,32,265,08/11/2017,12:16:58,0
53625,8,1,19,145,08/11/2017,09:36:14,0
88503,3,2,13,480,09/11/2017,11:54:50,0
85887,14,1,19,442,08/11/2017,23:59:04,0
251475,13,1,10,477,08/11/2017,14:37:45,0
110031,26,1,19,121,06/11/2017,23:18:21,0
103800,13,1,19,477,08/11/2017,03:09:17,0
64491,12,1,13,212,09/11/2017,07:07:48,0
112241,19,0,29,213,08/11/2017,04:05:22,0
108803,18,1,13,134,07/11/2017,02:53:19,0
20570,14,1,10,489,07/11/2017,15:41:48,0
93230,12,1,13,178,09/11/2017,00:26:53,0
122731,1,1,13,118,08/11/2017,01:14:23,0
126386,3,1,13,280,08/11/2017,05:03:37,0
69489,15,1,17,3,07/11/2017,04:34:14,0
68391,12,1,22,481,07/11/2017,13:31:53,0
101562,3,2,56,280,08/11/2017,08:52:24,0
49767,7,1,9,101,09/11/2017,14:17:29,0
51514,15,1,35,245,07/11/2017,01:02:26,0
123912,12,1,13,259,08/11/2017,16:03:43,0
88053,13,1,14,477,07/11/2017,04:41:11,0
148586,15,1,17,265,06/11/2017,17:43:39,0
109835,26,1,14,121,09/11/2017,06:19:26,0
114734,3,1,37,489,09/11/2017,13:00:38,0
38830,3,1,10,137,08/11/2017,07:45:54,0
201143,12,1,17,259,07/11/2017,10:03:23,0
56854,2,1,19,237,09/11/2017,07:03:34,0
100275,8,1,17,145,07/11/2017,16:41:30,0
201891,18,1,18,107,09/11/2017,10:38:18,0
34493,9,1,19,466,08/11/2017,07:40:42,0
191502,8,1,12,145,06/11/2017,17:58:56,0
171845,2,1,19,243,09/11/2017,03:40:57,0
114802,23,1,19,153,06/11/2017,16:23:17,0
84431,14,1,13,463,08/11/2017,01:54:34,0
69759,5,1,19,377,07/11/2017,23:17:29,0
8483,9,1,13,134,07/11/2017,23:51:32,0
191780,3,2,9,280,08/11/2017,11:18:12,0
42363,2,1,32,452,09/11/2017,13:56:28,0
89620,14,1,19,401,09/11/2017,15:52:33,0
47168,12,1,13,178,09/11/2017,11:12:11,0
100176,21,1,13,128,07/11/2017,05:39:56,0
25818,3,1,19,280,08/11/2017,00:08:19,0
102511,23,1,19,153,08/11/2017,23:26:00,0
109168,12,1,13,409,07/11/2017,10:18:00,0
44725,17,1,19,280,07/11/2017,01:27:04,0
15661,3,1,13,379,08/11/2017,04:40:26,0
103385,15,1,15,245,06/11/2017,16:09:22,0
119289,21,1,30,232,09/11/2017,11:10:37,0
120844,17,1,15,280,09/11/2017,02:22:53,0
63790,14,1,22,439,08/11/2017,15:38:34,0
50467,15,1,9,265,09/11/2017,07:10:36,0
77809,12,1,19,178,07/11/2017,06:50:37,0
17255,2,1,19,219,07/11/2017,10:41:58,0
35769,2,1,47,435,08/11/2017,08:24:40,0
104115,3,1,19,442,09/11/2017,11:01:31,0
5348,15,1,19,245,08/11/2017,15:17:31,0
13597,9,1,17,466,08/11/2017,03:04:23,0
48989,3,1,13,489,06/11/2017,22:33:44,0
19832,26,1,19,121,09/11/2017,03:47:17,0
14872,15,1,13,245,07/11/2017,17:21:50,0
208017,18,1,47,134,09/11/2017,09:02:01,0
88281,3,1,19,421,09/11/2017,14:51:49,0
88172,15,1,13,245,08/11/2017,12:11:15,0
80485,15,1,6,153,07/11/2017,12:57:45,0
99309,9,1,13,334,08/11/2017,07:19:45,0
122463,9,1,19,244,07/11/2017,02:49:56,0
79881,10,1,3,332,09/11/2017,14:40:49,0
119369,14,1,19,442,09/11/2017,04:22:22,0
54972,2,1,32,237,08/11/2017,06:59:48,0
34607,8,1,79,145,09/11/2017,00:08:01,0
116472,2,1,19,364,09/11/2017,05:26:31,0
140196,24,1,13,105,09/11/2017,07:50:59,0
284164,3,1,41,280,09/11/2017,05:21:27,0
100697,15,1,19,245,07/11/2017,04:54:36,0
100840,25,1,19,259,09/11/2017,06:40:03,0
25651,3,1,11,480,09/11/2017,07:45:40,0
152508,2,1,13,236,08/11/2017,15:54:12,0
501,12,1,37,265,08/11/2017,13:13:03,0
92735,3,1,13,442,08/11/2017,03:58:38,0
114636,1,1,18,134,09/11/2017,01:10:11,0
85896,18,1,22,376,07/11/2017,09:32:57,0
113686,14,1,18,134,08/11/2017,08:45:35,0
85644,14,1,19,416,09/11/2017,07:49:50,0
2491,9,1,18,334,07/11/2017,04:38:10,0
48170,2,1,19,237,06/11/2017,22:47:53,0
37801,18,1,13,134,08/11/2017,04:08:36,0
26995,14,1,19,401,08/11/2017,00:33:06,0
179448,8,1,20,145,06/11/2017,17:01:44,0
114957,2,1,14,477,08/11/2017,00:35:42,0
1091,15,1,40,3,08/11/2017,07:23:58,0
52660,2,1,19,477,09/11/2017,02:07:33,0
115470,8,1,19,145,08/11/2017,23:45:49,0
77041,18,1,16,439,08/11/2017,15:29:17,0
100617,3,1,19,115,08/11/2017,01:11:11,0
51992,2,1,13,219,09/11/2017,03:51:42,0
59626,3,1,19,280,08/11/2017,02:28:31,0
111539,64,1,19,459,09/11/2017,03:00:41,0
100809,9,1,37,466,09/11/2017,11:28:38,0
52620,9,1,8,442,09/11/2017,13:56:32,0
40494,14,1,19,349,07/11/2017,07:19:11,0
92673,9,1,6,127,08/11/2017,13:52:50,0
89946,14,1,18,480,08/11/2017,12:53:09,0
96592,12,1,18,259,08/11/2017,09:55:43,0
83576,2,1,18,435,08/11/2017,05:04:28,0
10275,26,1,13,266,08/11/2017,03:02:45,0
109640,9,1,13,134,09/11/2017,12:38:13,0
79121,12,1,19,265,09/11/2017,13:44:29,0
29845,3,1,19,280,07/11/2017,11:21:33,0
37669,18,1,13,134,07/11/2017,07:36:35,0
203048,12,2,18,178,07/11/2017,03:28:38,0
4461,3,1,16,442,08/11/2017,01:56:06,0
119289,9,1,4,244,07/11/2017,23:33:12,0
77391,6,1,12,459,08/11/2017,09:19:05,0
303840,3,1,18,211,08/11/2017,17:01:43,0
59790,1,1,10,124,09/11/2017,07:38:56,0
853,3,1,19,280,08/11/2017,07:38:40,0
213627,14,1,19,489,08/11/2017,04:35:50,0
356025,9,1,19,334,09/11/2017,08:56:40,0
62083,2,1,18,469,06/11/2017,18:23:38,0
224843,26,1,13,121,08/11/2017,03:52:15,0
66198,2,1,18,122,09/11/2017,04:58:17,0
22006,27,2,114,153,07/11/2017,01:02:00,0
7246,18,1,8,121,08/11/2017,05:33:56,0
179442,62,1,18,21,07/11/2017,10:15:35,0
77016,18,1,23,107,09/11/2017,06:54:55,0
278806,3,1,19,280,08/11/2017,15:54:30,0
37972,15,1,18,245,08/11/2017,08:34:59,0
64636,9,1,16,334,07/11/2017,11:32:22,0
143839,86,1,25,21,06/11/2017,19:17:33,0
84900,11,1,11,173,08/11/2017,02:16:58,0
142055,3,1,25,280,09/11/2017,07:04:44,0
98521,18,1,13,107,09/11/2017,13:26:10,0
14187,13,1,19,477,07/11/2017,04:43:02,0
241155,2,1,3,477,07/11/2017,23:59:12,0
109538,3,1,19,137,07/11/2017,01:11:39,0
96719,8,1,19,140,07/11/2017,14:39:43,0
100379,13,1,19,477,07/11/2017,19:50:26,0
80272,18,1,13,107,09/11/2017,14:40:56,0
39454,25,1,13,259,07/11/2017,13:37:27,0
141684,3,1,20,130,07/11/2017,00:03:35,0
93396,12,1,12,265,07/11/2017,07:22:30,0
256189,15,1,18,245,08/11/2017,01:36:19,0
72698,3,1,17,211,08/11/2017,05:17:54,0
7779,2,1,34,237,08/11/2017,04:33:22,0
208659,23,1,19,153,06/11/2017,23:45:10,0
3719,12,1,41,245,07/11/2017,08:04:31,0
132521,15,1,9,245,07/11/2017,00:02:15,0
109682,14,1,19,208,07/11/2017,00:34:32,0
2076,64,1,15,459,08/11/2017,05:19:07,0
196437,1,1,6,137,08/11/2017,05:26:38,0
15415,9,1,31,244,09/11/2017,11:33:51,0
45242,18,1,13,439,07/11/2017,22:47:54,0
45992,2,1,19,236,09/11/2017,04:54:00,0
56019,15,2,13,245,07/11/2017,10:23:02,0
34840,3,1,19,130,08/11/2017,14:11:39,0
18703,2,1,47,205,08/11/2017,03:22:06,0
5348,12,1,13,178,09/11/2017,03:55:01,0
119531,1,1,19,153,08/11/2017,07:40:04,0
238038,18,1,22,439,08/11/2017,06:11:00,0
189372,24,1,13,105,07/11/2017,11:35:49,0
11279,3,1,14,280,08/11/2017,13:37:37,0
104838,18,1,15,107,09/11/2017,06:15:36,0
62641,26,1,6,121,07/11/2017,03:46:08,0
33412,18,1,22,376,09/11/2017,14:56:17,0
50087,12,1,13,497,08/11/2017,11:22:28,0
80029,15,1,37,430,07/11/2017,14:05:57,0
27318,18,1,19,439,08/11/2017,02:23:36,0
2712,2,1,19,469,08/11/2017,14:34:08,0
7521,15,1,13,245,09/11/2017,10:58:15,0
275382,2,1,6,212,08/11/2017,10:55:47,0
74957,1,1,23,120,08/11/2017,10:22:32,0
18434,14,1,13,113,08/11/2017,04:33:14,0
125330,12,1,13,497,07/11/2017,11:42:27,0
61423,3,1,13,424,09/11/2017,10:28:13,0
135749,23,1,18,153,08/11/2017,03:43:39,0
12359,6,1,13,125,09/11/2017,12:54:42,0
182155,3,1,19,280,08/11/2017,08:36:44,0
79157,2,1,3,205,09/11/2017,01:48:38,0
5721,26,1,8,121,08/11/2017,04:04:12,0
99024,15,1,31,265,06/11/2017,19:13:23,0
86260,2,1,13,477,09/11/2017,07:56:36,0
53454,12,2,11,140,07/11/2017,07:54:53,0
119848,2,1,25,477,07/11/2017,05:40:54,0
89631,2,1,13,237,07/11/2017,10:02:44,0
85419,2,1,11,236,08/11/2017,11:10:26,0
40149,15,1,16,245,08/11/2017,12:54:24,0
93715,3,1,19,379,07/11/2017,01:13:41,0
2178,18,2,13,134,06/11/2017,22:08:26,0
81319,9,1,18,118,09/11/2017,11:01:01,0
8267,64,2,17,459,06/11/2017,20:50:02,0
102516,12,1,1,340,08/11/2017,15:20:10,0
69679,11,1,19,122,09/11/2017,07:43:16,0
77183,3,1,18,205,08/11/2017,13:37:55,0
106308,3,1,19,452,07/11/2017,22:48:14,0
69117,12,1,13,265,09/11/2017,11:41:50,0
107552,9,1,41,134,07/11/2017,03:12:35,0
247243,2,1,18,122,09/11/2017,03:35:37,0
6792,2,1,19,237,07/11/2017,05:13:23,0
26090,12,1,3,265,07/11/2017,15:34:23,0
27391,13,1,13,400,08/11/2017,07:26:19,0
26449,14,1,19,349,08/11/2017,11:02:30,0
178323,18,1,15,107,07/11/2017,11:15:33,0
94853,14,1,18,379,07/11/2017,15:06:44,0
77792,18,1,19,107,07/11/2017,13:02:30,0
9972,9,1,19,107,09/11/2017,12:33:31,0
58589,26,1,13,121,08/11/2017,04:07:31,0
106171,12,1,35,178,08/11/2017,07:43:49,0
142174,15,1,32,245,07/11/2017,12:39:27,0
106541,64,1,15,459,08/11/2017,01:30:09,0
9795,9,1,20,445,09/11/2017,15:37:41,0
77803,14,1,6,442,07/11/2017,14:12:45,0
107999,26,1,19,121,09/11/2017,15:21:20,0
42207,9,1,17,127,09/11/2017,15:05:19,0
113459,6,1,13,459,07/11/2017,01:48:20,0
182971,2,1,22,364,07/11/2017,07:47:14,0
73487,1,1,17,125,07/11/2017,16:05:09,0
32612,13,1,19,477,07/11/2017,08:11:02,0
167332,3,1,13,409,09/11/2017,09:11:33,0
119289,2,1,18,435,09/11/2017,03:50:04,0
22300,18,1,19,107,07/11/2017,11:58:32,0
67450,15,1,13,245,08/11/2017,12:47:38,0
55142,35,1,19,21,08/11/2017,03:38:31,08/11/2017
77391,3,1,17,19,09/11/2017,01:15:15,0
62900,11,1,13,219,09/11/2017,10:21:06,0
207495,9,1,14,244,07/11/2017,11:04:16,0
251600,2,1,13,477,08/11/2017,06:20:44,0
104705,12,1,10,409,09/11/2017,11:09:34,0
53964,21,1,19,128,08/11/2017,12:24:10,0
101201,107,1,13,171,08/11/2017,10:17:12,0
69013,12,1,17,265,07/11/2017,13:07:15,0
143233,12,1,13,497,06/11/2017,16:50:59,0
99474,15,1,11,245,08/11/2017,16:17:44,0
6974,32,1,22,376,07/11/2017,07:18:59,0
197179,26,1,25,121,07/11/2017,02:21:38,0
128010,12,1,13,242,09/11/2017,03:23:43,0
103257,12,1,13,245,07/11/2017,14:25:58,0
71071,12,1,17,259,08/11/2017,23:54:09,0
20098,3,1,13,280,09/11/2017,05:02:31,0
142750,3,1,15,280,07/11/2017,01:31:22,0
29171,27,1,32,153,07/11/2017,06:15:15,0
287217,3,1,19,137,09/11/2017,12:17:02,0
7308,107,1,13,171,06/11/2017,23:14:52,0
74006,9,1,22,232,07/11/2017,01:15:06,0
111025,9,1,10,127,09/11/2017,08:24:38,0
44458,2,1,13,435,08/11/2017,13:48:37,0
103431,2,1,19,237,08/11/2017,06:13:17,0
27001,18,1,16,439,08/11/2017,22:53:18,0
179496,3,1,13,205,09/11/2017,14:37:26,0
26905,2,1,19,469,09/11/2017,11:19:02,0
109393,18,1,19,134,09/11/2017,12:11:35,0
159472,3,1,9,280,07/11/2017,05:28:22,0
94958,13,1,19,477,09/11/2017,12:47:33,0
37652,9,1,198,232,08/11/2017,01:14:01,0
20362,3,2,13,280,07/11/2017,11:48:28,0
22352,13,1,19,477,09/11/2017,02:30:06,0
10773,12,1,12,265,07/11/2017,00:43:13,0
330213,12,1,13,481,09/11/2017,00:31:18,0
77183,1,1,13,153,09/11/2017,00:47:12,0
119901,9,1,8,244,09/11/2017,08:50:27,0
34823,2,1,19,477,07/11/2017,16:04:37,0
56268,15,1,10,3,07/11/2017,16:17:24,0
5621,2,1,14,236,08/11/2017,02:04:51,0
118367,2,1,19,435,09/11/2017,15:40:54,0
43996,3,1,13,280,08/11/2017,15:26:29,0
164667,12,1,18,245,08/11/2017,10:34:47,0
98581,12,1,8,178,09/11/2017,03:20:07,0
166737,18,3032,607,107,06/11/2017,17:53:25,0
60884,9,1,13,232,09/11/2017,04:18:56,0
125775,18,1,37,107,08/11/2017,06:08:37,0
98602,12,1,8,259,09/11/2017,00:36:06,0
65552,3,1,13,280,09/11/2017,06:16:16,0
8185,3,2,9,137,09/11/2017,03:00:44,0
131823,3,1,27,137,07/11/2017,13:43:14,0
133640,11,1,4,487,08/11/2017,15:03:37,0
81654,12,1,13,242,07/11/2017,17:05:49,0
36513,9,1,19,215,08/11/2017,07:13:47,0
62892,15,1,19,386,07/11/2017,15:41:36,0
353409,9,1,18,107,09/11/2017,13:39:53,0
40918,3,1,19,280,08/11/2017,09:21:16,0
68544,3,1,46,173,09/11/2017,15:07:45,0
24031,9,1,19,445,07/11/2017,17:24:05,0
55662,13,1,37,477,08/11/2017,11:58:44,0
32453,3,1,13,280,08/11/2017,08:31:35,0
18834,1,2,13,125,07/11/2017,13:15:18,0
30614,12,1,19,178,07/11/2017,11:55:23,0
46446,24,2,8,105,07/11/2017,08:28:56,0
9268,2,1,10,435,09/11/2017,01:06:37,0
237442,3,1,13,280,08/11/2017,03:37:47,0
85327,32,1,10,376,09/11/2017,15:24:13,0
53454,13,1,18,477,07/11/2017,14:44:35,0
209244,12,1,22,178,07/11/2017,14:31:46,0
42289,8,1,25,145,09/11/2017,00:05:35,0
44028,2,1,13,237,09/11/2017,05:23:10,0
38577,12,1,17,265,08/11/2017,11:01:05,0
62863,18,1,8,439,09/11/2017,00:06:20,0
215107,3,1,12,280,08/11/2017,13:22:04,0
77361,12,1,18,265,09/11/2017,04:21:14,0
151071,9,1,19,232,09/11/2017,04:32:37,0
224292,23,1,27,153,09/11/2017,01:29:49,0
207575,21,1,22,128,07/11/2017,06:59:19,0
22274,64,1,22,459,08/11/2017,05:56:56,0
89575,15,1,13,278,07/11/2017,06:04:17,0
53454,15,2,20,245,08/11/2017,01:34:33,0
83678,12,1,19,265,06/11/2017,16:19:00,0
5147,1,1,13,125,08/11/2017,07:06:39,0
8356,12,1,22,178,09/11/2017,14:22:57,0
35058,15,1,19,315,08/11/2017,13:27:35,0
147033,26,1,19,121,06/11/2017,23:49:01,0
88281,3,1,19,379,09/11/2017,12:50:17,0
77029,64,1,9,459,07/11/2017,07:08:00,0
111025,15,1,64,315,09/11/2017,03:37:49,0
42501,7,1,20,101,09/11/2017,06:18:54,0
109676,3,1,41,442,07/11/2017,06:25:47,0
76932,3,1,41,466,07/11/2017,14:07:18,0
59896,15,1,8,245,08/11/2017,06:50:24,0
12134,25,1,13,259,08/11/2017,11:41:57,0
112476,3,1,13,379,08/11/2017,08:38:22,0
50191,2,1,19,122,08/11/2017,23:40:06,0
107872,18,1,19,376,07/11/2017,06:04:20,0
103147,3,1,17,280,08/11/2017,16:55:35,0
45265,2,2,15,205,07/11/2017,23:20:06,0
27639,12,1,10,328,09/11/2017,14:22:20,0
137571,14,1,37,379,09/11/2017,10:12:26,0
47696,3,1,19,205,09/11/2017,08:01:24,0
43827,15,2,20,245,08/11/2017,10:24:20,0
53422,12,1,13,328,09/11/2017,01:01:25,0
104707,3,1,19,280,08/11/2017,21:08:10,0
34287,15,1,16,430,08/11/2017,23:45:01,0
113914,2,1,35,477,07/11/2017,03:32:22,0
51656,14,1,19,349,09/11/2017,00:39:22,0
109241,18,1,28,107,09/11/2017,10:30:53,0
200396,12,1,47,259,08/11/2017,00:50:56,0
45227,14,1,19,463,07/11/2017,04:05:04,0
74745,6,1,13,125,07/11/2017,10:51:47,0
109734,3,1,19,280,08/11/2017,05:42:25,0
81973,23,1,13,153,09/11/2017,11:21:35,0
104907,18,1,22,134,09/11/2017,14:07:39,0
121544,12,1,23,328,08/11/2017,04:40:36,0
10275,1,1,15,178,06/11/2017,16:29:53,0
53454,3,1,32,19,07/11/2017,13:52:56,0
67682,14,1,42,401,07/11/2017,13:37:06,0
172858,12,1,19,481,07/11/2017,02:44:35,0
123994,9,1,13,134,06/11/2017,23:47:42,0
74068,23,1,17,153,09/11/2017,09:54:08,0
8506,14,1,2,463,06/11/2017,23:48:40,0
43899,9,1,19,334,08/11/2017,12:12:33,0
57803,15,1,19,245,07/11/2017,22:12:14,0
